case,pattern,length,sequence,seed,position,method,finite,ref_rms,rmse,relative_l2,max_abs,p99_abs,worst_channel_relative,within_2pct
weak_256,weak,256,0,1,16,official,True,0.19593507939145963,0.0008801020903608406,0.0044918045971874205,0.0053899271698224505,0.002712924415342368,0.007630053469778354,True
weak_256,weak,256,0,2,16,official,True,0.20615194398762005,0.0010137040856481503,0.004917266682234274,0.01096547051736696,0.003041043353288692,0.008119383303995165,True
weak_256,weak,256,0,0,16,bf16_checkpoint,True,0.2348591601626153,0.00038615151270322796,0.0016441833158044959,0.0019505774544085197,0.0013813259894263233,0.002052244401773225,True
weak_256,weak,256,0,1,16,bf16_checkpoint,True,0.19593507939145963,0.0003209255664181639,0.0016379178624619086,0.001912908501556898,0.0009545901912244231,0.0019417463787207326,True
weak_256,weak,256,0,2,16,bf16_checkpoint,True,0.20615194398762005,0.0003429819506639824,0.001663733768547821,0.0031529705173669598,0.0009735771631026791,0.0020500110709940522,True
weak_256,weak,256,0,0,16,fp32_checkpoint,True,0.2348591601626153,5.969675440979581e-09,2.541810775805469e-08,2.973946711115616e-08,2.2851537792023537e-08,3.09118627732272e-08,True
weak_256,weak,256,0,1,16,fp32_checkpoint,True,0.19593507939145963,4.939184026611043e-09,2.520826817714976e-08,2.9785227506629042e-08,1.4600966927735826e-08,3.113896562772854e-08,True
weak_256,weak,256,0,2,16,fp32_checkpoint,True,0.20615194398762005,5.18645593056937e-09,2.5158413887578137e-08,2.9785395816439575e-08,1.48351503009847e-08,3.2475505671690904e-08,True
weak_256,weak,256,0,0,64,official,True,0.3764484519441862,0.0020941548545926236,0.00556292592990424,0.011338335777494546,0.00574968651668014,0.007105924025392539,True
weak_256,weak,256,0,1,64,official,True,0.324613357555431,0.0018417401539644446,0.005673642538415718,0.009328842236212553,0.005105862413549685,0.007649851401296803,True
weak_256,weak,256,0,2,64,official,True,0.3481052988021281,0.0020560303822995465,0.0059063461239302955,0.010745131910470329,0.005575678924314801,0.008514273082173866,True
weak_256,weak,256,0,0,64,bf16_checkpoint,True,0.3764484519441862,0.0009541330973707242,0.0025345650711088275,0.0068158660182706665,0.00306191933637472,0.0037544907144086495,True
weak_256,weak,256,0,1,64,bf16_checkpoint,True,0.324613357555431,0.0008232487250586246,0.0025360901081159194,0.005473147799172073,0.002716853690538742,0.0032291479776011193,True
weak_256,weak,256,0,2,64,bf16_checkpoint,True,0.3481052988021281,0.0008762195973199563,0.0025171107717553644,0.0068029685063009104,0.0029049388245397235,0.0031534639170795868,True
weak_256,weak,256,0,0,64,fp32_checkpoint,True,0.3764484519441862,1.4659513278356381e-08,3.8941621894436326e-08,1.0771739900050648e-07,4.6640084200300084e-08,5.463295067031487e-08,True
weak_256,weak,256,0,1,64,fp32_checkpoint,True,0.324613357555431,1.2487149085147506e-08,3.846776109025396e-08,8.495200165548056e-08,4.197161579566623e-08,4.687287815375938e-08,True
weak_256,weak,256,0,2,64,fp32_checkpoint,True,0.3481052988021281,1.324804940047811e-08,3.805759190126157e-08,1.0859827437315062e-07,4.294865574516749e-08,4.923186975844304e-08,True
weak_256,weak,256,0,0,256,official,True,0.48743723855219145,0.003399055674356002,0.006973319651268404,0.017330629270800424,0.009238517642349202,0.009579390493410191,True
weak_256,weak,256,0,1,256,official,True,0.47865668219277796,0.00324671846173594,0.006782979497669127,0.015029305533333037,0.008775561241838334,0.008553579345342299,True
weak_256,weak,256,0,2,256,official,True,0.48767789644260007,0.0033731016862835568,0.0069166589482297204,0.01662898816520597,0.009023198356672375,0.009036723263208594,True
weak_256,weak,256,0,0,256,bf16_checkpoint,True,0.48743723855219145,0.0020192078633648656,0.004142498159070509,0.0125586914352529,0.006524464463446922,0.0052494121127454685,True
weak_256,weak,256,0,1,256,bf16_checkpoint,True,0.47865668219277796,0.0019258707221211102,0.004023490726795014,0.012426325365897717,0.006124440423192486,0.005228427833533844,True
weak_256,weak,256,0,2,256,bf16_checkpoint,True,0.48767789644260007,0.00195562660722477,0.004010078417517428,0.012817044009930001,0.006302300078806719,0.005289746359690249,True
weak_256,weak,256,0,0,256,fp32_checkpoint,True,0.48743723855219145,3.0654944488831516e-08,6.289003396598143e-08,2.3119965719686775e-07,9.773367027565705e-08,8.307869679269056e-08,True
weak_256,weak,256,0,1,256,fp32_checkpoint,True,0.47865668219277796,2.9165145171293236e-08,6.093123998120021e-08,1.9641108772727733e-07,9.160069365021785e-08,7.82784136043516e-08,True
weak_256,weak,256,0,2,256,fp32_checkpoint,True,0.48767789644260007,2.993162636464051e-08,6.137581092556956e-08,2.0127635758093732e-07,9.596154568525251e-08,8.26228180890148e-08,True
weak_8192,weak,8192,0,0,16,official,True,0.21144070465662743,0.0010387751076087286,0.004912843576148993,0.007101422188154793,0.00306384533215632,0.007941950165584645,True
weak_8192,weak,8192,0,1,16,official,True,0.21135324056452648,0.0010644685944846588,0.005036443215355739,0.011563864917736755,0.003214153245800573,0.008040014947619857,True
weak_8192,weak,8192,0,2,16,official,True,0.17530173860371454,0.0007533931677933157,0.004297693644079761,0.006662405553777617,0.002282762192270714,0.006439011470656896,True
weak_8192,weak,8192,0,0,16,bf16_checkpoint,True,0.21144070465662743,0.00035040038905373287,0.0016572040356315086,0.001952900022186066,0.000986816617563089,0.0019388888496244107,True
weak_8192,weak,8192,0,1,16,bf16_checkpoint,True,0.21135324056452648,0.000351783059299973,0.0016644318221019805,0.0037513649177367547,0.00097602539298347,0.001985751665917685,True
weak_8192,weak,8192,0,2,16,bf16_checkpoint,True,0.17530173860371454,0.0002939713793333525,0.0016769450301796576,0.0019383925457522322,0.0009416804920737394,0.0020076441939657582,True
weak_8192,weak,8192,0,0,16,fp32_checkpoint,True,0.21144070465662743,5.357262634361107e-09,2.5336950342939508e-08,2.969209955683283e-08,1.6144526320260865e-08,3.096606702361039e-08,True
weak_8192,weak,8192,0,1,16,fp32_checkpoint,True,0.21135324056452648,5.3252180510759615e-09,2.5195819268501654e-08,3.2215136780422426e-08,1.5029172280023326e-08,3.158285921982699e-08,True
weak_8192,weak,8192,0,2,16,fp32_checkpoint,True,0.17530173860371454,4.400392349815962e-09,2.5101818070175833e-08,2.9469380824487246e-08,1.421436009840793e-08,3.2467050329969855e-08,True
weak_8192,weak,8192,0,0,64,official,True,0.3464092942019065,0.002001571863621487,0.005778054737916068,0.00884409461740776,0.005395790550202842,0.00797398160507823,True
weak_8192,weak,8192,0,1,64,official,True,0.35079929218618827,0.002066016562005953,0.00588945476238135,0.01165390691151691,0.005671703983841566,0.007808984534043049,True
weak_8192,weak,8192,0,2,64,official,True,0.34494935544741584,0.0019866424618025214,0.005759229377964052,0.010569214566442442,0.005435960303560825,0.008011880257345245,True
weak_8192,weak,8192,0,0,64,bf16_checkpoint,True,0.3464092942019065,0.0009010157964130225,0.0026010150752129087,0.00665947921797283,0.002960206210941784,0.003363514842681731,True
weak_8192,weak,8192,0,1,64,bf16_checkpoint,True,0.35079929218618827,0.0009047806676992046,0.002579197529335345,0.007091313082861372,0.0029707006575583187,0.0033290072997882096,True
weak_8192,weak,8192,0,2,64,bf16_checkpoint,True,0.34494935544741584,0.0008620537973964881,0.0024990735126272754,0.0067706698754588235,0.002820500485030559,0.003133575633941302,True
weak_8192,weak,8192,0,0,64,fp32_checkpoint,True,0.3464092942019065,1.3779793555082402e-08,3.977893718709168e-08,1.1058261573104744e-07,4.4733424603426997e-08,5.115779510700237e-08,True
weak_8192,weak,8192,0,1,64,fp32_checkpoint,True,0.35079929218618827,1.3754211215593818e-08,3.9208206863466845e-08,9.50957618206516e-08,4.579076080535317e-08,4.956546718039313e-08,True
weak_8192,weak,8192,0,2,64,fp32_checkpoint,True,0.34494935544741584,1.3092287512161193e-08,3.795423097741368e-08,9.492426356061401e-08,4.362332993834706e-08,5.283424972695931e-08,True
weak_8192,weak,8192,0,0,256,official,True,0.4614474424409302,0.003213176400468112,0.006963255410998253,0.015993398024812144,0.008685837435906884,0.008606552960744468,True
weak_8192,weak,8192,0,1,256,official,True,0.4755397205196075,0.0032818709060805137,0.006901360211286903,0.01808291656374128,0.008755480544928767,0.009008413698880561,True
weak_8192,weak,8192,0,2,256,official,True,0.48414838592773524,0.0033663213697057506,0.006953077749614171,0.017870500158663205,0.009114224091783025,0.008952941922019293,True
weak_8192,weak,8192,0,0,256,bf16_checkpoint,True,0.4614474424409302,0.0018915390189009724,0.004099142924913075,0.014231290442090594,0.006081805070214621,0.005440830160998793,True
weak_8192,weak,8192,0,1,256,bf16_checkpoint,True,0.4755397205196075,0.001899778635797592,0.003994994642554281,0.01268788408439625,0.006015225106727186,0.0051339939007979465,True
weak_8192,weak,8192,0,2,256,bf16_checkpoint,True,0.48414838592773524,0.001957561959692134,0.0040433098954590395,0.014570890275892423,0.0061552285985219425,0.005262691386773595,True
weak_8192,weak,8192,0,0,256,fp32_checkpoint,True,0.4614474424409302,2.835536568228761e-08,6.144874383157378e-08,2.3594489251266282e-07,8.911623097240807e-08,7.896281611253357e-08,True
weak_8192,weak,8192,0,1,256,fp32_checkpoint,True,0.4755397205196075,2.8869571115714367e-08,6.070906355450073e-08,1.744642066370261e-07,9.045115487160693e-08,7.859148696367328e-08,True
weak_8192,weak,8192,0,2,256,fp32_checkpoint,True,0.48414838592773524,2.9789341280427197e-08,6.15293619606812e-08,1.849194466441162e-07,9.624826720733281e-08,7.72281417493889e-08,True
weak_8192,weak,8192,0,0,1024,official,True,0.5188227705933424,0.003764717572595899,0.007256268972717692,0.017614180468005003,0.010074920329961807,0.008938887365766854,True
weak_8192,weak,8192,0,1,1024,official,True,0.5067294139931363,0.0038015231963989815,0.0075020772258751756,0.016291424256207776,0.010150619930645383,0.01000321538495085,True
weak_8192,weak,8192,0,2,1024,official,True,0.4993218921965534,0.0036624174486100817,0.007334782443643399,0.017065077661544414,0.009738667272737018,0.00874777197354581,True
weak_8192,weak,8192,0,0,1024,bf16_checkpoint,True,0.5188227705933424,0.0023557112149974243,0.004540493109628472,0.01884100097768515,0.007231155877353754,0.00588912193766607,True
weak_8192,weak,8192,0,1,1024,bf16_checkpoint,True,0.5067294139931363,0.0023018240867415697,0.004542511295333545,0.015242538806905293,0.007017230943955028,0.005964345837446056,True
weak_8192,weak,8192,0,2,1024,bf16_checkpoint,True,0.4993218921965534,0.0022758749100673737,0.004557931357777313,0.017065077661544414,0.006992095537879536,0.0060486283696059625,True
weak_8192,weak,8192,0,0,1024,fp32_checkpoint,True,0.5188227705933424,3.554878859911356e-08,6.851817347657819e-08,2.2446350844695928e-07,1.0967193504296536e-07,8.316837401535945e-08,True
weak_8192,weak,8192,0,1,1024,fp32_checkpoint,True,0.5067294139931363,3.556752064139721e-08,7.019036128397901e-08,2.1683012096929133e-07,1.0777097350034294e-07,8.606512430773473e-08,True
weak_8192,weak,8192,0,2,1024,fp32_checkpoint,True,0.4993218921965534,3.497467368856154e-08,7.004434260774227e-08,2.3343091481997646e-07,1.0805318251427832e-07,9.749972757525985e-08,True
weak_8192,weak,8192,0,0,4096,official,True,0.510317692697015,0.003791260404997142,0.007429216073149326,0.021056822678352183,0.010357633791559726,0.009742320353451135,True
weak_8192,weak,8192,0,1,4096,official,True,0.5151380802148577,0.003825539886148006,0.007426241687573204,0.018761257429376066,0.010334723740792891,0.00901148004603713,True
weak_8192,weak,8192,0,2,4096,official,True,0.5012167985755615,0.003836511192232926,0.007654394671399963,0.01672620489135035,0.010294710048391867,0.00975513779932936,True
weak_8192,weak,8192,0,0,4096,bf16_checkpoint,True,0.510317692697015,0.0023698681779765816,0.004643907534249682,0.014738874788994716,0.00735459303966246,0.006143350607408516,True
weak_8192,weak,8192,0,1,4096,bf16_checkpoint,True,0.5151380802148577,0.0023127746761953697,0.0044896208706425664,0.01633728367213716,0.006903485030847093,0.005503238942746607,True
weak_8192,weak,8192,0,2,4096,bf16_checkpoint,True,0.5012167985755615,0.002321737768875861,0.004632202622645827,0.014131997193062684,0.007121583031820437,0.005718274136592984,True
weak_8192,weak,8192,0,0,4096,fp32_checkpoint,True,0.510317692697015,3.5788871258145545e-08,7.013057115265266e-08,2.420538924852167e-07,1.1218384514233296e-07,9.042728207673913e-08,True
weak_8192,weak,8192,0,1,4096,fp32_checkpoint,True,0.5151380802148577,3.556853653832272e-08,6.904660692816094e-08,2.6183835788451404e-07,1.096556804591753e-07,8.840349131720419e-08,True
weak_8192,weak,8192,0,2,4096,fp32_checkpoint,True,0.5012167985755615,3.496708789771117e-08,6.976439735676512e-08,2.4722981639691e-07,1.0532382399452979e-07,8.682388864718752e-08,True
weak_8192,weak,8192,0,0,8192,official,True,0.5009559563119403,0.0037106848258736907,0.007407207717804005,0.01680682918473131,0.010027120962033849,0.00930186251904839,True
weak_8192,weak,8192,0,1,8192,official,True,0.5157950741250008,0.003777695476493425,0.007324023950600808,0.01876491086326365,0.010091210552106955,0.009141432010116388,True
weak_8192,weak,8192,0,2,8192,official,True,0.5062797520312265,0.003706462438129487,0.007320977035441224,0.021619106790460307,0.009821391735443958,0.009247674662311786,True
weak_8192,weak,8192,0,0,8192,bf16_checkpoint,True,0.5009559563119403,0.0023118827375424285,0.004614942109008166,0.016455991077027887,0.007042350153412662,0.006070935221449986,True
weak_8192,weak,8192,0,1,8192,bf16_checkpoint,True,0.5157950741250008,0.002366177531183992,0.004587437239872823,0.015401308222553256,0.007310841002310587,0.005924410124711946,True
weak_8192,weak,8192,0,2,8192,bf16_checkpoint,True,0.5062797520312265,0.002263115795289572,0.004470089483550957,0.014453604729766534,0.006948846703047103,0.005979926627051682,True
weak_8192,weak,8192,0,0,8192,fp32_checkpoint,True,0.5009559563119403,3.552481284939422e-08,7.091404424239098e-08,2.4208239235434803e-07,1.0967676424278319e-07,8.865916891808747e-08,True
weak_8192,weak,8192,0,1,8192,fp32_checkpoint,True,0.5157950741250008,3.621875416184545e-08,7.021927113842112e-08,2.902676035088092e-07,1.1134545069513281e-07,9.565595049717443e-08,True
weak_8192,weak,8192,0,2,8192,fp32_checkpoint,True,0.5062797520312265,3.5433083826071026e-08,6.998716358675464e-08,2.508642555909546e-07,1.0905420946727419e-07,8.965072341017434e-08,True
weak_65536,weak,65536,0,0,16,official,True,0.1947175535157827,0.000883604663536734,0.004537878827987195,0.005094317204185628,0.002635822323839185,0.007861435541556067,True
weak_65536,weak,65536,0,1,16,official,True,0.19323580736362023,0.0008942240447034663,0.0046276311668301,0.009046017728877587,0.0026668483185877247,0.007391936336731661,True
weak_65536,weak,65536,0,2,16,official,True,0.2313959440493292,0.0012593205437247171,0.005442275787929342,0.009621884517870494,0.003758053479975312,0.008127991820353748,True
weak_65536,weak,65536,0,0,16,bf16_checkpoint,True,0.1947175535157827,0.0003218750338174142,0.0016530355276435046,0.001952230915060249,0.0009557657896822974,0.0019586800395665124,True
weak_65536,weak,65536,0,1,16,bf16_checkpoint,True,0.19323580736362023,0.0003202699094840616,0.0016574045662323639,0.001947623108014107,0.0009508626494346046,0.002101721620737515,True
weak_65536,weak,65536,0,2,16,bf16_checkpoint,True,0.2313959440493292,0.00038149362078198257,0.0016486616580481438,0.0019423185643228091,0.001360416239913296,0.0019059624299641682,True
weak_65536,weak,65536,0,0,16,fp32_checkpoint,True,0.1947175535157827,4.955786214497201e-09,2.545115283659063e-08,2.971488644032405e-08,1.4603976534743879e-08,3.1246470942413686e-08,True
weak_65536,weak,65536,0,1,16,fp32_checkpoint,True,0.19323580736362023,4.898431772067746e-09,2.534950348436278e-08,2.9793564837454767e-08,1.4566643299351867e-08,3.0152412872780773e-08,True
weak_65536,weak,65536,0,2,16,fp32_checkpoint,True,0.2313959440493292,5.868956594987636e-09,2.5363264767235877e-08,4.89390050706362e-08,2.1302338335527088e-08,3.0357330966206656e-08,True
weak_65536,weak,65536,0,0,64,official,True,0.32561225553957235,0.0018439503272771685,0.005663024950401688,0.008560831395127089,0.005168853276580185,0.006997035407017332,True
weak_65536,weak,65536,0,1,64,official,True,0.32741126495434786,0.0019027119780285979,0.00581138214133805,0.009301963634028354,0.005174795136260782,0.0072147785561927965,True
weak_65536,weak,65536,0,2,64,official,True,0.3436812490281343,0.0020038139333791406,0.0058304430021874866,0.009597348855364674,0.00552698930190332,0.008125389096104904,True
weak_65536,weak,65536,0,0,64,bf16_checkpoint,True,0.32561225553957235,0.0008480339263164526,0.002604428770382659,0.009133195901859237,0.0027001338836258482,0.003589148583659928,True
weak_65536,weak,65536,0,1,64,bf16_checkpoint,True,0.32741126495434786,0.0008116413505112552,0.002478965867666237,0.005974526508461864,0.002622124659765804,0.003208307846295945,True
weak_65536,weak,65536,0,2,64,bf16_checkpoint,True,0.3436812490281343,0.0009130168965259986,0.0026565804771364106,0.006557761739607537,0.0030068548038820818,0.003415877020587375,True
weak_65536,weak,65536,0,0,64,fp32_checkpoint,True,0.32561225553957235,1.2854676013000964e-08,3.9478477220396604e-08,1.4465352471404458e-07,4.25619668620314e-08,5.00054013289656e-08,True
weak_65536,weak,65536,0,1,64,fp32_checkpoint,True,0.32741126495434786,1.2388933710631309e-08,3.783905759124917e-08,8.477503987691648e-08,3.973282287517144e-08,4.9046837723614225e-08,True
weak_65536,weak,65536,0,2,64,fp32_checkpoint,True,0.3436812490281343,1.3778400314573066e-08,4.009063733775346e-08,9.949294432765043e-08,4.485121695818606e-08,4.9504869001987517e-08,True
weak_65536,weak,65536,0,0,256,official,True,0.4898937333565544,0.0033078895470819774,0.006752259361265251,0.017802696004962648,0.008977733969778419,0.00846716157673262,True
weak_65536,weak,65536,0,1,256,official,True,0.4759472970813079,0.0033003604973268204,0.006934298224962936,0.02032343800998948,0.008864449147467156,0.008540935078106847,True
weak_65536,weak,65536,0,2,256,official,True,0.4922199955393822,0.0033219332023447963,0.0067488790224878425,0.01484207014188732,0.008956552683937356,0.00833514563924984,True
weak_65536,weak,65536,0,0,256,bf16_checkpoint,True,0.4898937333565544,0.001977563776351913,0.00403671988780596,0.015215694414332237,0.006090501883943588,0.004951018781591207,True
weak_65536,weak,65536,0,1,256,bf16_checkpoint,True,0.4759472970813079,0.0019266025703802273,0.004047932580340084,0.013438687223059853,0.006159101807541019,0.006292927433756968,True
weak_65536,weak,65536,0,2,256,bf16_checkpoint,True,0.4922199955393822,0.001923336574827005,0.003907473471733677,0.013921253198537542,0.006052695578622055,0.004905231996485884,True
weak_65536,weak,65536,0,0,256,fp32_checkpoint,True,0.4898937333565544,3.0013597583772024e-08,6.126552666459101e-08,2.3316593189548485e-07,9.488905155174977e-08,8.1387049961963e-08,True
weak_65536,weak,65536,0,1,256,fp32_checkpoint,True,0.4759472970813079,2.932909645790231e-08,6.162257173800465e-08,2.0573518444422234e-07,9.250272944072437e-08,7.925636465098754e-08,True
weak_65536,weak,65536,0,2,256,fp32_checkpoint,True,0.4922199955393822,2.9382339275547084e-08,5.969351010080252e-08,2.1430361729635194e-07,9.054279051179393e-08,7.522740293353819e-08,True
weak_65536,weak,65536,0,0,1024,official,True,0.5007929613431222,0.003682952169189555,0.007354241080609261,0.01977894491112131,0.010106422720108098,0.008661087555782255,True
weak_65536,weak,65536,0,1,1024,official,True,0.5099884776361273,0.0037683903327660486,0.007389167594987832,0.018727897559106532,0.010135680954926386,0.009722552812485847,True
weak_65536,weak,65536,0,2,1024,official,True,0.5001760920851168,0.0037354348429896518,0.007468239490251324,0.017630631866893842,0.010050668026314435,0.009470261868833964,True
weak_65536,weak,65536,0,0,1024,bf16_checkpoint,True,0.5007929613431222,0.0022979325617862056,0.004588587977800589,0.016190177088516,0.007014551645573857,0.005816115994872123,True
weak_65536,weak,65536,0,1,1024,bf16_checkpoint,True,0.5099884776361273,0.0023115343164281186,0.004532522630986537,0.014253774233145222,0.007031821989769057,0.005963304489606129,True
weak_65536,weak,65536,0,2,1024,bf16_checkpoint,True,0.5001760920851168,0.0023235010298951453,0.004645366035407679,0.014970277622722294,0.007146528945193536,0.006224514466619642,True
weak_65536,weak,65536,0,0,1024,fp32_checkpoint,True,0.5007929613431222,3.552173232502011e-08,7.093097360983497e-08,2.4725622416177373e-07,1.1089557571009047e-07,9.728671569311695e-08,True
weak_65536,weak,65536,0,1,1024,fp32_checkpoint,True,0.5099884776361273,3.5236664038699663e-08,6.909305912562351e-08,2.6248766293868186e-07,1.0643136284071988e-07,9.19862055842891e-08,True
weak_65536,weak,65536,0,2,1024,fp32_checkpoint,True,0.5001760920851168,3.5638824906862096e-08,7.125255579148574e-08,2.0323457250448485e-07,1.114797595172523e-07,9.010924183617623e-08,True
weak_65536,weak,65536,0,0,4096,official,True,0.520008937150906,0.0038951383899957564,0.00749052201167341,0.020032446049046415,0.010480486110431052,0.00911045920105078,True
weak_65536,weak,65536,0,1,4096,official,True,0.5030482468463435,0.003779242733781132,0.007512684434293446,0.0187278739929429,0.010028553682022729,0.009436261234417822,True
weak_65536,weak,65536,0,2,4096,official,True,0.5237097024746561,0.00378147702267184,0.007220559414506622,0.02210688350468315,0.010099665829488885,0.008707600047443283,True
weak_65536,weak,65536,0,0,4096,bf16_checkpoint,True,0.520008937150906,0.002312186349156191,0.004446435789785661,0.014821656710208408,0.006891246580099249,0.005562861274496768,True
weak_65536,weak,65536,0,1,4096,bf16_checkpoint,True,0.5030482468463435,0.0023230723534040003,0.004617991152871634,0.0161066653245725,0.006852764443587478,0.005942508479127914,True
weak_65536,weak,65536,0,2,4096,bf16_checkpoint,True,0.5237097024746561,0.002373368723293758,0.004531840277312052,0.013726679741594694,0.007273792089826965,0.005661605311937071,True
weak_65536,weak,65536,0,0,4096,fp32_checkpoint,True,0.520008937150906,3.571386264707923e-08,6.867932471075032e-08,2.6720855794692966e-07,1.0985448226641382e-07,8.743378956510367e-08,True
weak_65536,weak,65536,0,1,4096,fp32_checkpoint,True,0.5030482468463435,3.569410285805698e-08,7.09556251946541e-08,2.1651202875005993e-07,1.1042472104705327e-07,9.079480421842831e-08,True
weak_65536,weak,65536,0,2,4096,fp32_checkpoint,True,0.5237097024746561,3.555674374089941e-08,6.789399465559856e-08,3.3936385834820726e-07,1.0711567715260275e-07,9.07530391742523e-08,True
weak_65536,weak,65536,0,0,8192,official,True,0.49643997621523595,0.00373168200397177,0.0075168845837545245,0.019198807161394105,0.009914038492728698,0.009446793686871222,True
weak_65536,weak,65536,0,1,8192,official,True,0.49617532564716205,0.003670844588151991,0.007398281209095,0.017798130157196113,0.009975485390689157,0.009071641938141913,True
weak_65536,weak,65536,0,2,8192,official,True,0.504592079000663,0.0038005545654593393,0.0075319346530097735,0.019647856091407068,0.010202410302410548,0.009497781711554517,True
weak_65536,weak,65536,0,0,8192,bf16_checkpoint,True,0.49643997621523595,0.002333424387358479,0.00470031524283774,0.013875218120237287,0.007159769804173174,0.005551135150068887,True
weak_65536,weak,65536,0,1,8192,bf16_checkpoint,True,0.49617532564716205,0.0023278985418136652,0.004691685421433209,0.015843903333503606,0.007279127331955498,0.005942280425490648,True
weak_65536,weak,65536,0,2,8192,bf16_checkpoint,True,0.504592079000663,0.0023692392845884613,0.00469535568073265,0.016432649232354768,0.0074608507993770305,0.006078020333562361,True
weak_65536,weak,65536,0,0,8192,fp32_checkpoint,True,0.49643997621523595,3.568920214574466e-08,7.189026640810105e-08,2.267747736262038e-07,1.0966209442631048e-07,9.533630224637014e-08,True
weak_65536,weak,65536,0,1,8192,fp32_checkpoint,True,0.49617532564716205,3.490225096265311e-08,7.034257682429102e-08,2.354360364442698e-07,1.0701797249934591e-07,9.00903197282786e-08,True
weak_65536,weak,65536,0,2,8192,fp32_checkpoint,True,0.504592079000663,3.550434011374432e-08,7.036246027496137e-08,2.494012774079124e-07,1.1001423428247393e-07,9.874903572279976e-08,True
weak_65536,weak,65536,0,0,16384,official,True,0.5294495030531214,0.003984650358787551,0.007526025307058901,0.01874385675352741,0.010718782791613955,0.009469646233298122,True
weak_65536,weak,65536,0,1,16384,official,True,0.49055098095220373,0.003661001328905672,0.007463039461870686,0.018299840060283623,0.00972790473247789,0.009487035730929651,True
weak_65536,weak,65536,0,2,16384,official,True,0.5059401424407535,0.0038085700151238074,0.007527708706311633,0.01846214136498525,0.010312263171251697,0.009586079577384098,True
weak_65536,weak,65536,0,0,16384,bf16_checkpoint,True,0.5294495030531214,0.002364197773581169,0.004465388596925288,0.01448191750010297,0.007271705568026518,0.006022712599343928,True
weak_65536,weak,65536,0,1,16384,bf16_checkpoint,True,0.49055098095220373,0.0023445746746760324,0.004779471993155536,0.01440865718124873,0.007205887367934727,0.006431121417292661,True
weak_65536,weak,65536,0,2,16384,bf16_checkpoint,True,0.5059401424407535,0.0023942129611237576,0.0047322059672387515,0.015923019638657054,0.007319001713348017,0.005950288504330658,True
weak_65536,weak,65536,0,0,16384,fp32_checkpoint,True,0.5294495030531214,3.5635777830409834e-08,6.730722689305155e-08,2.1908261049752298e-07,1.0856404389802955e-07,8.549188603860569e-08,True
