case,pattern,length,sequence,seed,method,finite,ref_rms,rmse,relative_l2,max_abs,p99_abs,worst_channel_relative,within_2pct
nominal_8192,nominal,8192,0,1,bf16_checkpoint,True,0.00430625264512872,3.544301352147448e-07,8.230593149607235e-05,1.8954706929398546e-05,1.5435923262706146e-06,0.00010771329631462033,True
nominal_8192,nominal,8192,0,2,bf16_checkpoint,True,0.004326382629220916,3.635638869398214e-07,8.403415002738467e-05,2.584901148201986e-05,1.5554531679845096e-06,0.00011403098407857361,True
nominal_8192,nominal,8192,0,0,fp32_checkpoint,True,0.004275895207259484,5.264153093564011e-12,1.2311230370254849e-09,2.611428360881074e-10,2.303157274272105e-11,1.4914633599055958e-09,True
nominal_8192,nominal,8192,0,1,fp32_checkpoint,True,0.00430625264512872,5.455710406441977e-12,1.2669276180563942e-09,3.051497687346638e-10,2.3471106026622113e-11,1.80220310802843e-09,True
nominal_8192,nominal,8192,0,2,fp32_checkpoint,True,0.004326382629220916,5.441652894618494e-12,1.2577835482846355e-09,2.5089573257516817e-10,2.3619373058954285e-11,1.6155395980047542e-09,True
nominal_8192,nominal,8192,0,0,output_rounding_floor,True,0.004275895207259484,7.119779060631495e-06,0.0016650967143777874,0.0001219865271131354,2.8685206102878336e-05,0.0018010764768300286,True
nominal_8192,nominal,8192,0,1,output_rounding_floor,True,0.00430625264512872,7.129494723471811e-06,0.0016556145937087021,0.00012257693894637822,2.8684322580057025e-05,0.0017531758216681825,True
nominal_8192,nominal,8192,0,2,output_rounding_floor,True,0.004326382629220916,7.184627773477135e-06,0.0016606547291844421,0.0001220527631630372,2.8742800341282834e-05,0.001731582391026905,True
nominal_65536,nominal,65536,0,0,official,True,0.004336356054872757,2.473897938087057e-05,0.005705015701621507,0.0005704098005529026,9.595481305854555e-05,0.005802859897904035,True
nominal_65536,nominal,65536,0,1,official,True,0.004324386082920748,2.480355717490166e-05,0.005735740680709297,0.0006832334528376477,9.592538782762742e-05,0.0058230210559722315,True
nominal_65536,nominal,65536,0,2,official,True,0.004343871647420928,2.4966080546095663e-05,0.005747425930717518,0.0007448330987613883,9.690973065196969e-05,0.0058290881373530895,True
nominal_65536,nominal,65536,0,0,bf16_checkpoint,True,0.004336356054872757,3.5754375859620736e-07,8.245258324542699e-05,2.263683654729967e-05,1.5298136957731632e-06,8.890542922044057e-05,True
nominal_65536,nominal,65536,0,1,bf16_checkpoint,True,0.004324386082920748,3.59505274673998e-07,8.313440746973808e-05,2.5512458707875607e-05,1.551042232549788e-06,9.002369311765872e-05,True
nominal_65536,nominal,65536,0,2,bf16_checkpoint,True,0.004343871647420928,3.565056322058522e-07,8.207094065901305e-05,3.6591120304615976e-05,1.5409972778502855e-06,8.823701792086632e-05,True
