chunk,gate_case,seed,numeric_path,quantity,zero_count,lost_nonzero_count,inf_count,nan_count,first_bad_flat_index,first_bad_token_1based,finite_min,finite_max,max_abs_error,relative_l2_error,count
32,uniform,1,fp64,factorized,0,0,0,0,,,8.179335643222409e-35,1.0,1.1102230246251565e-16,6.034721452587942e-17,528
32,uniform,1,fp32,prefix,0,0,0,0,,,-78.79414367675781,-0.3052663803100586,1.110298546791455e-05,8.591109598426448e-08,32
32,uniform,1,fp32,decay,0,0,0,0,,,6.027513735678066e-35,0.7369270324707031,1.7864364432185198e-08,2.616850587647198e-08,32
32,uniform,1,fp32,inverse,0,0,0,0,,,1.356986403465271,1.659058891823367e+34,1.6544847585139687e+29,9.988150791805425e-06,32
32,uniform,1,fp32,direct,0,0,0,0,,,8.179261884576773e-35,1.0,7.695901387827497e-07,1.859630865573918e-07,528
32,uniform,1,fp32,factorized,0,0,0,0,,,8.17925442294271e-35,1.0000001192092896,7.695901387827497e-07,1.9327152013827193e-07,528
32,uniform,1,fp32_bf16,prefix,0,0,0,0,,,-78.79414367675781,-0.3052663803100586,1.110298546791455e-05,8.591109598426448e-08,32
32,uniform,1,fp32_bf16,decay,0,0,0,0,,,6.018531076210112e-35,0.73828125,0.0013541996649324428,0.0018391816871234942,32
32,uniform,1,fp32_bf16,inverse,0,0,0,0,,,1.359375,1.6550446236579763e+34,3.997723317805563e+31,0.0023937052367702574,32
32,uniform,1,fp32_bf16,direct,0,0,0,0,,,8.162632772109964e-35,1.0,0.001557567576187413,0.00047534466779246027,528
32,uniform,1,fp32_bf16,factorized,0,0,0,0,,,8.181440681723121e-35,1.00469970703125,0.00469970703125,0.002727950611248313,528
32,uniform,1,ftz_model_bf16,prefix,0,0,0,0,,,-78.79415130615234,-0.3052663803100586,1.7607869011726507e-05,1.7639067781534645e-07,32
32,uniform,1,ftz_model_bf16,decay,0,0,0,0,,,6.018531076210112e-35,0.73828125,0.0013541996649324428,0.0018391816871234942,32
32,uniform,1,ftz_model_bf16,inverse,0,0,0,0,,,1.359375,1.6550446236579763e+34,3.997723317805563e+31,0.0023937052367702574,32
32,uniform,1,ftz_model_bf16,direct,0,0,0,0,,,8.162632772109964e-35,1.0,0.001557567576187413,0.00047534466779246027,528
32,uniform,1,ftz_model_bf16,factorized,0,0,0,0,,,8.181440681723121e-35,1.00469970703125,0.00469970703125,0.002727950611248313,528
64,uniform,1,fp64,prefix,0,0,0,0,,,-158.68204990237183,-0.30526637359811815,0.0,0.0,64
64,uniform,1,fp64,decay,0,0,0,0,,,1.2169180989139153e-69,0.7369270503350676,0.0,0.0,64
64,uniform,1,fp64,inverse,0,0,0,0,,,1.3569864202234372,8.217479885396461e+68,0.0,0.0,64
64,uniform,1,fp64,direct,0,0,0,0,,,1.6513413347503239e-69,1.0,0.0,0.0,2080
64,uniform,1,fp64,factorized,0,0,0,0,,,1.6513413347503046e-69,1.0000000000000002,2.220446049250313e-16,6.573056494536879e-17,2080
64,uniform,1,fp32,prefix,0,0,0,0,,,-158.6820526123047,-0.3052663803100586,1.7295672051886868e-05,7.278292636605698e-08,64
64,uniform,1,fp32,decay,23,23,0,0,41,42,0.0,0.7369270324707031,1.7864364432185198e-08,2.616850587647198e-08,64
64,uniform,1,fp32,inverse,0,0,30,0,34,35,1.356986403465271,7.388095875238162e+37,,,64
64,uniform,1,fp32,direct,307,307,0,0,861,,0.0,1.0,2.1208583053100583e-06,6.009254514123626e-07,2080
64,uniform,1,fp32,factorized,782,782,28,437,629,,0.0,1.0000001192092896,,,2080
64,uniform,1,fp32_bf16,prefix,0,0,0,0,,,-158.6820526123047,-0.3052663803100586,1.7295672051886868e-05,7.278292636605698e-08,64
64,uniform,1,fp32_bf16,decay,29,29,0,0,35,36,0.0,0.73828125,0.0013541996649324428,0.0018391816871234942,64
64,uniform,1,fp32_bf16,inverse,0,0,30,0,34,35,1.359375,7.377215376606283e+37,,,64
64,uniform,1,fp32_bf16,direct,432,432,0,0,666,,0.0,1.0,0.001557567576187413,0.00046044527070746564,2080
64,uniform,1,fp32_bf16,factorized,986,986,1,464,629,,0.0,1.00469970703125,,,2080
64,uniform,1,ftz_model_bf16,prefix,0,0,0,0,,,-158.68203735351562,-0.3052663803100586,1.7607869011726507e-05,1.0047347527726923e-07,64
64,uniform,1,ftz_model_bf16,decay,30,30,0,0,34,35,0.0,0.73828125,0.0013541996649324428,0.0018391816871234942,64
64,uniform,1,ftz_model_bf16,inverse,0,0,30,0,34,35,1.359375,7.377215376606283e+37,,,64
64,uniform,1,ftz_model_bf16,direct,497,497,0,0,595,,0.0,1.0,0.001557567576187413,0.00046044527070746564,2080
64,uniform,1,ftz_model_bf16,factorized,1020,1020,0,465,595,,0.0,1.00469970703125,,,2080
16,mixed,1,fp64,prefix,0,0,0,0,,,-5.149999996647239,-0.009999999776482582,0.0,0.0,16
16,mixed,1,fp64,decay,0,0,0,0,,,0.005799404746286162,0.9900498339704614,0.0,0.0,16
16,mixed,1,fp64,inverse,0,0,0,0,,,1.0100501668584043,172.43148973873267,0.0,0.0,16
16,mixed,1,fp64,direct,0,0,0,0,,,0.00585768973166576,1.0,0.0,0.0,136
16,mixed,1,fp64,factorized,0,0,0,0,,,0.00585768973166576,1.0000000000000002,2.220446049250313e-16,8.031083652497974e-17,136
16,mixed,1,fp32,prefix,0,0,0,0,,,-5.150001049041748,-0.009999999776482582,1.0523945093154907e-06,1.319143051308854e-07,16
16,mixed,1,fp32,decay,0,0,0,0,,,0.005799398757517338,0.9900498390197754,2.7531234514377445e-08,1.6875401307465478e-08,16
16,mixed,1,fp32,inverse,0,0,0,0,,,1.0100501775741577,172.43167114257812,0.00018140384545972665,6.867698079393078e-07,16
16,mixed,1,fp32,direct,0,0,0,0,,,0.00585768511518836,1.0,8.920186296279553e-07,1.8457901988670976e-07,136
16,mixed,1,fp32,factorized,0,0,0,0,,,0.005857683718204498,1.0000001192092896,8.324139848525647e-07,1.7504525184927536e-07,136
16,mixed,1,fp32_bf16,prefix,0,0,0,0,,,-5.150001049041748,-0.009999999776482582,1.0523945093154907e-06,1.319143051308854e-07,16
16,mixed,1,fp32_bf16,decay,0,0,0,0,,,0.00579833984375,0.98828125,0.0018955744362042504,0.0012995679581355674,16
16,mixed,1,fp32_bf16,inverse,0,0,0,0,,,1.0078125,172.0,0.4314897387326653,0.0018488136941413745,16
16,mixed,1,fp32_bf16,direct,0,0,0,0,,,0.005859375,1.0,0.0018955744362042504,0.001189740040796319,136
16,mixed,1,fp32_bf16,factorized,0,0,0,0,,,0.005843639373779297,1.0052490234375,0.0052490234375,0.0024682779037806914,136
16,mixed,1,ftz_model_bf16,prefix,0,0,0,0,,,-5.150001049041748,-0.009999999776482582,1.0523945093154907e-06,1.3191440503035693e-07,16
16,mixed,1,ftz_model_bf16,decay,0,0,0,0,,,0.00579833984375,0.98828125,0.0018955744362042504,0.0012995679581355674,16
16,mixed,1,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,172.0,0.4314897387326653,0.0018488136941413745,16
16,mixed,1,ftz_model_bf16,direct,0,0,0,0,,,0.005859375,1.0,0.0018955744362042504,0.001189740040796319,136
16,mixed,1,ftz_model_bf16,factorized,0,0,0,0,,,0.005843639373779297,1.0052490234375,0.0052490234375,0.0024682779037806914,136
32,mixed,1,fp64,prefix,0,0,0,0,,,-10.299999993294477,-0.009999999776482582,0.0,0.0,32
32,mixed,1,fp64,decay,0,0,0,0,,,3.363309541124647e-05,0.9900498339704614,0.0,0.0,32
32,mixed,1,fp64,inverse,0,0,0,0,,,1.0100501668584043,29732.618653518668,0.0,0.0,32
32,mixed,1,fp64,direct,0,0,0,0,,,3.397111363209413e-05,1.0,0.0,0.0,528
32,mixed,1,fp64,factorized,0,0,0,0,,,3.397111363209413e-05,1.0000000000000002,2.220446049250313e-16,8.29358977499253e-17,528
32,mixed,1,fp32,prefix,0,0,0,0,,,-10.300004959106445,-0.009999999776482582,4.9658119678497314e-06,4.1311132256837753e-07,32
32,mixed,1,fp32,decay,0,0,0,0,,,3.3632928534643725e-05,0.9900498390197754,2.7531234514377445e-08,2.1419637189363125e-08,32
32,mixed,1,fp32,inverse,0,0,0,0,,,1.0100501775741577,29732.765625,0.14697148133200244,4.4195553423453624e-06,32
32,mixed,1,fp32,direct,0,0,0,0,,,3.397095133550465e-05,1.0,2.7979794692267745e-06,1.001464944320536e-06,528
32,mixed,1,fp32,factorized,0,0,0,0,,,3.397094405954704e-05,1.0000001192092896,2.7979794692267745e-06,9.991249147829374e-07,528
32,mixed,1,fp32_bf16,prefix,0,0,0,0,,,-10.300004959106445,-0.009999999776482582,4.9658119678497314e-06,4.1311132256837753e-07,32
32,mixed,1,fp32_bf16,decay,0,0,0,0,,,3.361701965332031e-05,0.98828125,0.0018955744362042504,0.0012995779347082107,32
32,mixed,1,fp32_bf16,inverse,0,0,0,0,,,1.0078125,29696.0,53.88699235628883,0.0011272454123922822,32
32,mixed,1,fp32_bf16,direct,0,0,0,0,,,3.3855438232421875e-05,1.0,0.0018955744362042504,0.001204269133023991,528
32,mixed,1,fp32_bf16,factorized,0,0,0,0,,,3.387965261936188e-05,1.0052490234375,0.0052490234375,0.00237988932443581,528
32,mixed,1,ftz_model_bf16,prefix,0,0,0,0,,,-10.300004005432129,-0.009999999776482582,4.0121376514434814e-06,3.2199682492102447e-07,32
32,mixed,1,ftz_model_bf16,decay,0,0,0,0,,,3.361701965332031e-05,0.98828125,0.0018955744362042504,0.0012995779347082107,32
32,mixed,1,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,29696.0,53.88699235628883,0.0011272454123922822,32
32,mixed,1,ftz_model_bf16,direct,0,0,0,0,,,3.3855438232421875e-05,1.0,0.0018955744362042504,0.001204269133023991,528
32,mixed,1,ftz_model_bf16,factorized,0,0,0,0,,,3.387965261936188e-05,1.0052490234375,0.0052490234375,0.00237988932443581,528
64,mixed,1,fp64,prefix,0,0,0,0,,,-20.599999986588955,-0.009999999776482582,0.0,0.0,64
64,mixed,1,fp64,decay,0,0,0,0,,,1.1311851069420084e-09,0.9900498339704614,0.0,0.0,64
64,mixed,1,fp64,inverse,0,0,0,0,,,1.0100501668584043,884028611.9955662,0.0,0.0,64
64,mixed,1,fp64,direct,0,0,0,0,,,1.1425537060145176e-09,1.0,0.0,0.0,2080
64,mixed,1,fp64,factorized,0,0,0,0,,,1.1425537060145176e-09,1.0000000000000002,2.220446049250313e-16,8.570819157457286e-17,2080
64,mixed,1,fp32,prefix,0,0,0,0,,,-20.600011825561523,-0.009999999776482582,1.1838972568511963e-05,6.225955180887826e-07,64
64,mixed,1,fp32,decay,0,0,0,0,,,1.1311717118545062e-09,0.9900498390197754,2.7531234514377445e-08,2.1422356315711407e-08,64
64,mixed,1,fp32,inverse,0,0,0,0,,,1.0100501775741577,884039104.0,10492.004433751106,1.1288087329937775e-05,64
64,mixed,1,fp32,direct,0,0,0,0,,,1.1425403956266678e-09,1.0,4.693493386276337e-06,1.9785017173971885e-06,2080
64,mixed,1,fp32,factorized,0,0,0,0,,,1.1425401735820628e-09,1.0000001192092896,4.693493386276337e-06,1.9815355683122704e-06,2080
64,mixed,1,fp32_bf16,prefix,0,0,0,0,,,-20.600011825561523,-0.009999999776482582,1.1838972568511963e-05,6.225955180887826e-07,64
64,mixed,1,fp32_bf16,decay,0,0,0,0,,,1.127773430198431e-09,0.98828125,0.0018955744362042504,0.0012995779356282447,64
64,mixed,1,fp32_bf16,inverse,0,0,0,0,,,1.0078125,884998144.0,2078356.9267812967,0.0020071670342403946,64
64,mixed,1,fp32_bf16,direct,0,0,0,0,,,1.1423253454267979e-09,1.0,0.0019157502250392033,0.0012547597388496568,2080
64,mixed,1,fp32_bf16,factorized,0,0,0,0,,,1.1365841601218563e-09,1.0052490234375,0.0052490234375,0.0022613934759889535,2080
64,mixed,1,ftz_model_bf16,prefix,0,0,0,0,,,-20.600008010864258,-0.009999999776482582,8.024275302886963e-06,4.4053295583091017e-07,64
64,mixed,1,ftz_model_bf16,decay,0,0,0,0,,,1.127773430198431e-09,0.98828125,0.0018955744362042504,0.0012995779356282447,64
64,mixed,1,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,884998144.0,2078356.9267812967,0.0020071670342403946,64
64,mixed,1,ftz_model_bf16,direct,0,0,0,0,,,1.1423253454267979e-09,1.0,0.0019157502250392033,0.0012547597388496568,2080
64,mixed,1,ftz_model_bf16,factorized,0,0,0,0,,,1.1365841601218563e-09,1.0052490234375,0.0052490234375,0.0022613934759889535,2080
16,uniform,2,fp64,prefix,0,0,0,0,,,-42.684379877223535,-4.587803328232959,0.0,0.0,16
16,uniform,2,fp64,decay,0,0,0,0,,,2.9000758437373785e-19,0.010175185384292575,0.0,0.0,16
16,uniform,2,fp64,inverse,0,0,0,0,,,98.27830768997084,3.4481856816243896e+18,0.0,0.0,16
16,uniform,2,fp64,direct,0,0,0,0,,,2.8501454609507366e-17,1.0,0.0,0.0,136
16,uniform,2,fp64,factorized,0,0,0,0,,,2.850145460950739e-17,1.0,1.1102230246251565e-16,4.6892451793798965e-17,136
16,uniform,2,fp32,prefix,0,0,0,0,,,-42.68437957763672,-4.587803363800049,2.067465153743342e-06,3.3817705164433064e-08,16
16,uniform,2,fp32,decay,0,0,0,0,,,2.9000766160471326e-19,0.010175185278058052,1.1127127092988576e-09,9.364871680230352e-08,16
16,uniform,2,fp32,inverse,0,0,0,0,,,98.27831268310547,3.4481847380601733e+18,1145918067136.0,4.250821683318801e-07,16
16,uniform,2,fp32,direct,0,0,0,0,,,2.850145099141288e-17,1.0,4.1034914088911023e-07,1.3644892730492202e-07,136
16,uniform,2,fp32,factorized,0,0,0,0,,,2.850146422630268e-17,1.0,3.507444961137196e-07,1.2304930274472719e-07,136
16,uniform,2,fp32_bf16,prefix,0,0,0,0,,,-42.68437957763672,-4.587803363800049,2.067465153743342e-06,3.3817705164433064e-08,16
16,uniform,2,fp32_bf16,decay,0,0,0,0,,,2.896852679609707e-19,0.01019287109375,1.7685709457425022e-05,0.0017598805199120018,16
16,uniform,2,fp32_bf16,inverse,0,0,0,0,,,98.5,3.440750115311059e+18,7435566313330688.0,0.0021321416858157962,16
16,uniform,2,fp32_bf16,direct,0,0,0,0,,,2.8406096919120216e-17,1.0,0.0012292304999460546,0.000425478035650047,136
16,uniform,2,fp32_bf16,factorized,0,0,0,0,,,2.8533998894155616e-17,1.003997802734375,0.005126953125,0.0023354471630442396,136
16,uniform,2,ftz_model_bf16,prefix,0,0,0,0,,,-42.684383392333984,-4.587803363800049,3.5151104498254426e-06,7.346170308214905e-08,16
16,uniform,2,ftz_model_bf16,decay,0,0,0,0,,,2.896852679609707e-19,0.01019287109375,1.7685709457425022e-05,0.0017598805199120018,16
16,uniform,2,ftz_model_bf16,inverse,0,0,0,0,,,98.5,3.440750115311059e+18,7435566313330688.0,0.0021321416858157962,16
16,uniform,2,ftz_model_bf16,direct,0,0,0,0,,,2.8406096919120216e-17,1.0,0.0012292304999460546,0.000425478035650047,136
16,uniform,2,ftz_model_bf16,factorized,0,0,0,0,,,2.8533998894155616e-17,1.003997802734375,0.005126953125,0.0023354471630442396,136
32,uniform,2,fp64,prefix,0,0,0,0,,,-78.86696133435514,-4.587803328232959,0.0,0.0,32
32,uniform,2,fp64,decay,0,0,0,0,,,5.60420338384394e-35,0.010175185384292575,0.0,0.0,32
32,uniform,2,fp64,inverse,0,0,0,0,,,98.27830768997084,1.7843749262970127e+34,0.0,0.0,32
32,uniform,2,fp64,direct,0,0,0,0,,,5.50771624514594e-33,1.0,0.0,0.0,528
32,uniform,2,fp64,factorized,0,0,0,0,,,5.507716245145905e-33,1.0,1.1102230246251565e-16,5.4218999544221836e-17,528
32,uniform,2,fp32,prefix,0,0,0,0,,,-78.8669662475586,-4.587803363800049,1.0513101571518746e-05,9.38367469878477e-08,32
32,uniform,2,fp32,decay,0,0,0,0,,,5.604175631235617e-35,0.010175185278058052,1.1127127092988576e-09,9.364871680230352e-08,32
32,uniform,2,fp32,inverse,0,0,0,0,,,98.27831268310547,1.7843837324044853e+34,8.8061074726611e+28,4.986712751878491e-06,32
32,uniform,2,fp32,direct,0,0,0,0,,,5.507707883774794e-33,1.0,3.211661740665228e-06,7.913142602858663e-07,528
32,uniform,2,fp32,factorized,0,0,0,0,,,5.507689149333578e-33,1.0,3.211661740665228e-06,7.962658752111033e-07,528
32,uniform,2,fp32_bf16,prefix,0,0,0,0,,,-78.8669662475586,-4.587803363800049,1.0513101571518746e-05,9.38367469878477e-08,32
32,uniform,2,fp32_bf16,decay,0,0,0,0,,,5.604757064720667e-35,0.01019287109375,1.7685709457425022e-05,0.0017598805199120018,32
32,uniform,2,fp32_bf16,inverse,0,0,0,0,,,98.5,1.784852045121347e+34,1.1471201449396913e+31,0.0006456125524211135,32
32,uniform,2,fp32_bf16,direct,0,0,0,0,,,5.5129744658084626e-33,1.0,0.0012292304999460546,0.0004886052574157784,528
32,uniform,2,fp32_bf16,factorized,0,0,0,0,,,5.520685708749857e-33,1.0040283203125,0.005126953125,0.0021503951035387915,528
32,uniform,2,ftz_model_bf16,prefix,0,0,0,0,,,-78.86695098876953,-4.587803363800049,1.0345585607751673e-05,7.220509217727603e-08,32
32,uniform,2,ftz_model_bf16,decay,0,0,0,0,,,5.604757064720667e-35,0.01019287109375,1.7685709457425022e-05,0.0017598805199120018,32
32,uniform,2,ftz_model_bf16,inverse,0,0,0,0,,,98.5,1.784852045121347e+34,1.1471201449396913e+31,0.0006456125524211135,32
32,uniform,2,ftz_model_bf16,direct,0,0,0,0,,,5.5129744658084626e-33,1.0,0.0012292304999460546,0.0004886052574157784,528
32,uniform,2,ftz_model_bf16,factorized,0,0,0,0,,,5.520685708749857e-33,1.0040283203125,0.005126953125,0.0021503951035387915,528
64,uniform,2,fp64,prefix,0,0,0,0,,,-156.05153001044133,-4.587803328232959,0.0,0.0,64
64,uniform,2,fp64,decay,0,0,0,0,,,1.689202143724758e-68,0.010175185384292575,0.0,0.0,64
64,uniform,2,fp64,inverse,0,0,0,0,,,98.27830768997084,5.919954599364645e+67,0.0,0.0,64
64,uniform,2,fp64,direct,0,0,0,0,,,1.660119280315388e-66,1.0,0.0,0.0,2080
64,uniform,2,fp64,factorized,0,0,0,0,,,1.6601192803154013e-66,1.0000000000000002,2.220446049250313e-16,7.338226201619022e-17,2080
64,uniform,2,fp32,prefix,0,0,0,0,,,-156.0515594482422,-4.587803363800049,3.7165746846312686e-05,1.6132960485190344e-07,64
64,uniform,2,fp32,decay,21,21,0,0,43,44,0.0,0.010175185278058052,1.1127127092988576e-09,9.364871680230352e-08,64
64,uniform,2,fp32,inverse,0,0,28,0,36,37,98.27831268310547,3.2330067609136586e+38,,,64
64,uniform,2,fp32,direct,192,192,0,0,990,,0.0,1.0,5.097176386636981e-06,8.799496143282015e-07,2080
64,uniform,2,fp32,factorized,756,756,28,378,702,,0.0,1.0000001192092896,,,2080
64,uniform,2,fp32_bf16,prefix,0,0,0,0,,,-156.0515594482422,-4.587803363800049,3.7165746846312686e-05,1.6132960485190344e-07,64
64,uniform,2,fp32_bf16,decay,27,27,0,0,37,38,0.0,0.01019287109375,1.7685709457425022e-05,0.0017598805199120018,64
64,uniform,2,fp32_bf16,inverse,0,0,28,0,36,37,98.5,3.2300240297573456e+38,,,64
64,uniform,2,fp32_bf16,direct,287,287,0,0,820,,0.0,1.0,0.0014760407430579603,0.0004336328583408182,2080
64,uniform,2,fp32_bf16,factorized,972,972,1,405,702,,0.0,1.008544921875,,,2080
64,uniform,2,ftz_model_bf16,prefix,0,0,0,0,,,-156.051513671875,-4.587803363800049,2.5279454945348334e-05,1.354971176806991e-07,64
64,uniform,2,ftz_model_bf16,decay,29,29,0,0,35,36,0.0,0.01019287109375,1.7685709457425022e-05,0.0017598805199120018,64
64,uniform,2,ftz_model_bf16,inverse,0,0,28,0,36,37,98.5,3.2300240297573456e+38,,,64
64,uniform,2,ftz_model_bf16,direct,342,342,0,0,703,,0.0,1.0,0.0014760407430579603,0.00043363289415447,2080
64,uniform,2,ftz_model_bf16,factorized,1044,1044,0,406,630,,0.0,1.0040283203125,,,2080
16,mixed,2,fp64,prefix,0,0,0,0,,,-25.10999999754131,-5.0,0.0,0.0,16
16,mixed,2,fp64,decay,0,0,0,0,,,1.2441294213906073e-11,0.006737946999085467,0.0,0.0,16
16,mixed,2,fp64,inverse,0,0,0,0,,,148.4131591025766,80377489898.2989,0.0,0.0,16
16,mixed,2,fp64,direct,0,0,0,0,,,1.8464517776104078e-09,1.0,0.0,0.0,136
16,mixed,2,fp64,factorized,0,0,0,0,,,1.8464517776104076e-09,1.0000000000000002,2.220446049250313e-16,9.023255143487177e-17,136
16,mixed,2,fp32,prefix,0,0,0,0,,,-25.110002517700195,-5.0,2.520158886909485e-06,7.987995575656331e-08,16
16,mixed,2,fp32,decay,0,0,0,0,,,1.2441262429996325e-11,0.0067379469983279705,3.112192496307299e-11,5.691356147323861e-09,16
16,mixed,2,fp32,inverse,0,0,0,0,,,148.4131622314453,80377692160.0,202261.70109558105,2.1736011408019316e-06,16
16,mixed,2,fp32,direct,0,0,0,0,,,1.8464471063239785e-09,1.0,6.761250543885211e-07,3.109223712280391e-07,136
16,mixed,2,fp32,factorized,0,0,0,0,,,1.8464471063239785e-09,1.0000001192092896,7.357296991639117e-07,3.192143427771743e-07,136
16,mixed,2,fp32_bf16,prefix,0,0,0,0,,,-25.110002517700195,-5.0,2.520158886909485e-06,7.987995575656331e-08,16
16,mixed,2,fp32_bf16,decay,0,0,0,0,,,1.2448708730516955e-11,0.006744384765625,6.437766539532999e-06,0.0009557361569880549,16
16,mixed,2,fp32_bf16,inverse,0,0,0,0,,,148.0,80530636800.0,155693881.94889832,0.0017889424074579538,16
16,mixed,2,fp32_bf16,direct,0,0,0,0,,,1.8480932340025902e-09,1.0,0.0017685839704614237,0.001094737628831243,136
16,mixed,2,fp32_bf16,factorized,0,0,0,0,,,1.8424088921165094e-09,1.00439453125,0.00439453125,0.002389970458283161,136
16,mixed,2,ftz_model_bf16,prefix,0,0,0,0,,,-25.110000610351562,-5.0,2.3283064365386963e-06,8.644943355046111e-08,16
16,mixed,2,ftz_model_bf16,decay,0,0,0,0,,,1.2448708730516955e-11,0.006744384765625,6.437766539532999e-06,0.0009557361569880549,16
16,mixed,2,ftz_model_bf16,inverse,0,0,0,0,,,148.0,80530636800.0,155693881.94889832,0.0017889424074579538,16
16,mixed,2,ftz_model_bf16,direct,0,0,0,0,,,1.8480932340025902e-09,1.0,0.0017685839704614237,0.001094737628831243,136
16,mixed,2,ftz_model_bf16,factorized,0,0,0,0,,,1.8424088921165094e-09,1.00439453125,0.00439453125,0.002389970458283161,136
32,mixed,2,fp64,prefix,0,0,0,0,,,-40.23999999463558,-5.0,0.0,0.0,32
32,mixed,2,fp64,decay,0,0,0,0,,,3.3418738388202213e-18,0.006737946999085467,0.0,0.0,32
32,mixed,2,fp64,inverse,0,0,0,0,,,148.4131591025766,2.9923331885952614e+17,0.0,0.0,32
32,mixed,2,fp64,direct,0,0,0,0,,,4.959780537415639e-16,1.0,0.0,0.0,528
32,mixed,2,fp64,factorized,0,0,0,0,,,4.959780537415639e-16,1.0000000000000002,2.220446049250313e-16,8.466304593182687e-17,528
32,mixed,2,fp32,prefix,0,0,0,0,,,-40.239994049072266,-5.0,5.945563316345215e-06,9.449276899418603e-08,32
32,mixed,2,fp32,decay,0,0,0,0,,,3.341893633546406e-18,0.0067379469983279705,3.112192496307299e-11,5.691356147328615e-09,32
32,mixed,2,fp32,inverse,0,0,0,0,,,148.4131622314453,2.992315397434245e+17,1779116101632.0,3.5552799822314696e-06,32
32,mixed,2,fp32,direct,0,0,0,0,,,4.959809892977028e-16,1.0,6.4393526777450916e-06,1.3590493313477862e-06,528
32,mixed,2,fp32,factorized,0,0,0,0,,,4.959809892977028e-16,1.0000001192092896,6.4393526777450916e-06,1.3574841311386077e-06,528
32,mixed,2,fp32_bf16,prefix,0,0,0,0,,,-40.239994049072266,-5.0,5.945563316345215e-06,9.449276899418603e-08,32
32,mixed,2,fp32_bf16,decay,0,0,0,0,,,3.347474207548995e-18,0.006744384765625,6.437766539532999e-06,0.0009557361569880549,32
32,mixed,2,fp32_bf16,inverse,0,0,0,0,,,148.0,2.99489375220138e+17,981677751148736.0,0.0018819090742413012,32
32,mixed,2,fp32_bf16,direct,0,0,0,0,,,4.961309141293668e-16,1.0,0.0018955744362042504,0.001131861171453384,528
32,mixed,2,fp32_bf16,factorized,0,0,0,0,,,4.954261827172513e-16,1.00439453125,0.004945283217038576,0.0022268540426171757,528
32,mixed,2,ftz_model_bf16,prefix,0,0,0,0,,,-40.2400016784668,-5.0,3.3620744943618774e-06,6.11317698090334e-08,32
32,mixed,2,ftz_model_bf16,decay,0,0,0,0,,,3.347474207548995e-18,0.006744384765625,6.437766539532999e-06,0.0009557361569880549,32
32,mixed,2,ftz_model_bf16,inverse,0,0,0,0,,,148.0,2.99489375220138e+17,981677751148736.0,0.0018819090742413012,32
32,mixed,2,ftz_model_bf16,direct,0,0,0,0,,,4.961309141293668e-16,1.0,0.0018955744362042504,0.001131861171453384,528
32,mixed,2,ftz_model_bf16,factorized,0,0,0,0,,,4.954261827172513e-16,1.00439453125,0.004945283217038576,0.0022268540426171757,528
64,mixed,2,fp64,prefix,0,0,0,0,,,-65.50999998860061,-5.0,0.0,0.0,64
64,mixed,2,fp64,decay,0,0,0,0,,,3.5429783252088884e-29,0.006737946999085467,0.0,0.0,64
64,mixed,2,fp64,inverse,0,0,0,0,,,148.4131591025766,2.8224841029504223e+28,0.0,0.0,64
64,mixed,2,fp64,direct,0,0,0,0,,,5.258246058762072e-27,1.0,0.0,0.0,2080
64,mixed,2,fp64,factorized,0,0,0,0,,,5.258246058762071e-27,1.0000000000000002,2.220446049250313e-16,7.973509340983988e-17,2080
64,mixed,2,fp32,prefix,0,0,0,0,,,-65.50994873046875,-5.0,5.1258131861686707e-05,5.570255363684614e-07,64
64,mixed,2,fp32,decay,0,0,0,0,,,3.543159800225933e-29,0.0067379469983279705,3.112192496307299e-11,5.691356147328615e-09,64
64,mixed,2,fp32,inverse,0,0,0,0,,,148.4131622314453,2.822339329006382e+28,1.4477394404049434e+24,5.12917204014207e-05,64
64,mixed,2,fp32,direct,0,0,0,0,,,5.2585155941381656e-27,1.0,1.5208649456921464e-05,4.726370070290107e-06,2080
64,mixed,2,fp32,factorized,0,0,0,0,,,5.2585155941381656e-27,1.0000001192092896,1.5149044812146073e-05,4.7341618002028354e-06,2080
64,mixed,2,fp32_bf16,prefix,0,0,0,0,,,-65.50994873046875,-5.0,5.1258131861686707e-05,5.570255363684614e-07,64
64,mixed,2,fp32_bf16,decay,0,0,0,0,,,3.549874073494553e-29,0.006744384765625,6.437766539532999e-06,0.0009557361569880549,64
64,mixed,2,fp32_bf16,inverse,0,0,0,0,,,148.0,2.81631358937424e+28,6.170513576182162e+25,0.002186076719243456,64
64,mixed,2,fp32_bf16,direct,0,0,0,0,,,5.2506581851510546e-27,1.0,0.0018955744362042504,0.0011738173598369833,2080
64,mixed,2,fp32_bf16,factorized,0,0,0,0,,,5.2538136287719386e-27,1.00439453125,0.005506614238257379,0.0024105108961366187,2080
64,mixed,2,ftz_model_bf16,prefix,0,0,0,0,,,-65.51001739501953,-5.0,1.7406418919563293e-05,1.4112796081173203e-07,64
64,mixed,2,ftz_model_bf16,decay,0,0,0,0,,,3.549874073494553e-29,0.006744384765625,6.437766539532999e-06,0.0009557361569880549,64
64,mixed,2,ftz_model_bf16,inverse,0,0,0,0,,,148.0,2.81631358937424e+28,6.170513576182162e+25,0.002186076719243456,64
