input,chunk,token,prefix_log2,exp_fp32,inverse_fp32,decay,inverse
7,16,4,-5.02750015,0.0306599624,32.6158257,0.0306396484,32.5
7,16,5,-9.03868294,0.00190145161,525.91394,0.00189971924,524
7,16,6,-9.82815361,0.00110009685,909.010864,0.00109863281,908
7,16,7,-13.1529369,0.000109792185,9108.11621,0.000109672546,9088
7,16,8,-18.2627125,3.17962349e-06,314502.625,3.17394733e-06,315392
7,16,9,-22.4449139,1.75148998e-07,5709424.5,1.75088644e-07,5701632
7,16,10,-26.0276108,1.46186885e-08,68405592,1.46101229e-08,68157440
7,16,11,-29.7091904,1.13931165e-09,877722944,1.14232535e-09,876609536
7,16,12,-32.0863037,2.19310847e-10,4.55973837e+09,2.19188223e-10,4.56340275e+09
7,16,13,-37.267067,6.04637347e-12,1.65388386e+11,6.05382411e-12,1.65356241e+11
7,16,14,-40.0407295,8.84177226e-13,1.13099486e+12,8.84625706e-13,1.13387137e+12
7,16,15,-40.6884766,5.64349403e-13,1.77195188e+12,5.64881475e-13,1.76952653e+12
7,16,16,-41.5357437,3.13686062e-13,3.18790042e+12,3.14415161e-13,3.19545567e+12
7,32,1,-0.440406293,0.736927092,1.3569864,0.73828125,1.359375
7,32,2,-2.06022477,0.239778653,4.17051315,0.240234375,4.15625
7,32,3,-3.74999952,0.0743254647,13.4543381,0.07421875,13.4375
7,32,4,-5.02750015,0.0306599624,32.6158257,0.0306396484,32.5
7,32,5,-9.03868294,0.00190145161,525.91394,0.00189971924,524
7,32,6,-9.82815361,0.00110009685,909.010864,0.00109863281,908
7,32,7,-13.1529369,0.000109792185,9108.11621,0.000109672546,9088
7,32,8,-18.2627125,3.17962349e-06,314502.625,3.17394733e-06,315392
7,32,9,-22.4449139,1.75148998e-07,5709424.5,1.75088644e-07,5701632
7,32,10,-26.0276108,1.46186885e-08,68405592,1.46101229e-08,68157440
7,32,11,-29.7091904,1.13931165e-09,877722944,1.14232535e-09,876609536
7,32,12,-32.0863037,2.19310847e-10,4.55973837e+09,2.19188223e-10,4.56340275e+09
7,32,13,-37.267067,6.04637347e-12,1.65388386e+11,6.05382411e-12,1.65356241e+11
7,32,14,-40.0407295,8.84177226e-13,1.13099486e+12,8.84625706e-13,1.13387137e+12
7,32,15,-40.6884766,5.64349403e-13,1.77195188e+12,5.64881475e-13,1.76952653e+12
7,32,16,-41.5357437,3.13686062e-13,3.18790042e+12,3.14415161e-13,3.19545567e+12
7,32,17,-46.1540947,1.27712392e-14,7.83009364e+13,1.27675648e-14,7.80653256e+13
7,32,18,-47.5734673,4.77484585e-15,2.09430843e+14,4.77395901e-15,2.08907209e+14
7,32,19,-51.2699928,3.68293684e-16,2.71522437e+15,3.67761377e-16,2.70919665e+15
7,32,20,-56.4048195,1.04823198e-17,9.53987312e+16,1.0462551e-17,9.51385421e+16
7,32,21,-63.0763626,1.02830706e-19,9.72472185e+18,1.02914503e-19,9.7277752e+18
7,32,22,-70.287674,6.93907851e-22,1.4411136e+21,6.94831715e-22,1.43884604e+21
7,32,23,-76.7273636,7.99396143e-24,1.25094424e+23,8.01331218e-24,1.25142712e+23
7,32,24,-83.0515594,9.97675715e-26,1.00232966e+25,9.97625055e-26,1.00491959e+25
7,32,25,-89.1467438,1.45933865e-27,6.85241866e+26,1.45781495e-27,6.86669866e+26
7,32,26,-90.260849,6.74181744e-28,1.48327952e+27,6.75264935e-28,1.4797252e+27
7,32,27,-91.4910126,2.87382861e-28,3.47967869e+27,2.8714537e-28,3.48170636e+27
7,32,28,-98.5904999,2.09557014e-30,4.7719706e+29,2.09541178e-30,4.77844855e+29
7,32,29,-104.452934,3.60191629e-32,2.77629984e+31,3.601489e-32,2.77298569e+31
7,32,30,-107.596924,4.07472664e-33,2.4541523e+32,4.06852701e-33,2.45924216e+32
7,32,31,-110.585617,5.13348347e-34,1.94799506e+33,5.14584407e-34,1.94711132e+33
7,32,32,-113.675926,6.02748848e-35,1.6590657e+34,6.01853108e-35,1.65504462e+34
7,64,1,-0.440406293,0.736927092,1.3569864,0.73828125,1.359375
7,64,2,-2.06022477,0.239778653,4.17051315,0.240234375,4.15625
7,64,3,-3.74999952,0.0743254647,13.4543381,0.07421875,13.4375
7,64,4,-5.02750015,0.0306599624,32.6158257,0.0306396484,32.5
7,64,5,-9.03868294,0.00190145161,525.91394,0.00189971924,524
7,64,6,-9.82815361,0.00110009685,909.010864,0.00109863281,908
7,64,7,-13.1529369,0.000109792185,9108.11621,0.000109672546,9088
7,64,8,-18.2627125,3.17962349e-06,314502.625,3.17394733e-06,315392
7,64,9,-22.4449139,1.75148998e-07,5709424.5,1.75088644e-07,5701632
7,64,10,-26.0276108,1.46186885e-08,68405592,1.46101229e-08,68157440
7,64,11,-29.7091904,1.13931165e-09,877722944,1.14232535e-09,876609536
7,64,12,-32.0863037,2.19310847e-10,4.55973837e+09,2.19188223e-10,4.56340275e+09
7,64,13,-37.267067,6.04637347e-12,1.65388386e+11,6.05382411e-12,1.65356241e+11
7,64,14,-40.0407295,8.84177226e-13,1.13099486e+12,8.84625706e-13,1.13387137e+12
7,64,15,-40.6884766,5.64349403e-13,1.77195188e+12,5.64881475e-13,1.76952653e+12
7,64,16,-41.5357437,3.13686062e-13,3.18790042e+12,3.14415161e-13,3.19545567e+12
7,64,17,-46.1540947,1.27712392e-14,7.83009364e+13,1.27675648e-14,7.80653256e+13
7,64,18,-47.5734673,4.77484585e-15,2.09430843e+14,4.77395901e-15,2.08907209e+14
7,64,19,-51.2699928,3.68293684e-16,2.71522437e+15,3.67761377e-16,2.70919665e+15
7,64,20,-56.4048195,1.04823198e-17,9.53987312e+16,1.0462551e-17,9.51385421e+16
7,64,21,-63.0763626,1.02830706e-19,9.72472185e+18,1.02914503e-19,9.7277752e+18
7,64,22,-70.287674,6.93907851e-22,1.4411136e+21,6.94831715e-22,1.43884604e+21
7,64,23,-76.7273636,7.99396143e-24,1.25094424e+23,8.01331218e-24,1.25142712e+23
7,64,24,-83.0515594,9.97675715e-26,1.00232966e+25,9.97625055e-26,1.00491959e+25
7,64,25,-89.1467438,1.45933865e-27,6.85241866e+26,1.45781495e-27,6.86669866e+26
7,64,26,-90.260849,6.74181744e-28,1.48327952e+27,6.75264935e-28,1.4797252e+27
7,64,27,-91.4910126,2.87382861e-28,3.47967869e+27,2.8714537e-28,3.48170636e+27
7,64,28,-98.5904999,2.09557014e-30,4.7719706e+29,2.09541178e-30,4.77844855e+29
7,64,29,-104.452934,3.60191629e-32,2.77629984e+31,3.601489e-32,2.77298569e+31
7,64,30,-107.596924,4.07472664e-33,2.4541523e+32,4.06852701e-33,2.45924216e+32
7,64,31,-110.585617,5.13348347e-34,1.94799506e+33,5.14584407e-34,1.94711132e+33
7,64,32,-113.675926,6.02748848e-35,1.6590657e+34,6.01853108e-35,1.65504462e+34
7,64,33,-119.142021,1.36357129e-36,7.33368277e+35,1.36357345e-36,7.32113857e+35
7,64,34,-125.796539,1.35353128e-38,7.38808168e+37,1.34998179e-38,7.37721538e+37
7,64,35,-132.752686,0,inf,0,inf
7,64,36,-134.022385,0,inf,0,inf
7,64,37,-140.903275,0,inf,0,inf
7,64,38,-143.163834,0,inf,0,inf
7,64,39,-146.44162,0,inf,0,inf
7,64,40,-148.573578,0,inf,0,inf
7,64,41,-149.926163,0,inf,0,inf
7,64,42,-151.680893,0,inf,0,inf
7,64,43,-154.200531,0,inf,0,inf
7,64,44,-157.403839,0,inf,0,inf
7,64,45,-160.338806,0,inf,0,inf
7,64,46,-162.401413,0,inf,0,inf
7,64,47,-168.198105,0,inf,0,inf
7,64,48,-170.51915,0,inf,0,inf
7,64,49,-173.14415,0,inf,0,inf
7,64,50,-175.29744,0,inf,0,inf
7,64,51,-180.083801,0,inf,0,inf
7,64,52,-181.924438,0,inf,0,inf
7,64,53,-184.913498,0,inf,0,inf
7,64,54,-190.969604,0,inf,0,inf
7,64,55,-196.320801,0,inf,0,inf
7,64,56,-198.38739,0,inf,0,inf
7,64,57,-204.106659,0,inf,0,inf
7,64,58,-207.714233,0,inf,0,inf
7,64,59,-214.190063,0,inf,0,inf
7,64,60,-214.94838,0,inf,0,inf
7,64,61,-219.138794,0,inf,0,inf
7,64,62,-226.256042,0,inf,0,inf
7,64,63,-227.204788,0,inf,0,inf
7,64,64,-228.929794,0,inf,0,inf
8,16,1,-0.0144269494,0.990049779,1.01005018,0.98828125,1.0078125
8,16,2,-0.0288538989,0.980198622,1.02020144,0.98046875,1.0234375
8,16,3,-0.0432808474,0.970445454,1.03045464,0.96875,1.03125
8,16,4,-0.0577077977,0.960789382,1.04081082,0.9609375,1.0390625
8,16,5,-0.0721347481,0.951229393,1.05127108,0.953125,1.0546875
8,16,6,-0.0865616947,0.941764534,1.0618366,0.94140625,1.0625
8,16,7,-0.100988641,0.932393789,1.07250822,0.93359375,1.0703125
8,16,8,-0.115415588,0.923116326,1.08328712,0.921875,1.0859375
8,16,9,-0.129842535,0.913931191,1.09417427,0.9140625,1.09375
8,16,10,-0.144269481,0.90483737,1.10517097,0.90625,1.1015625
8,16,11,-0.158696428,0.895834148,1.11627805,0.89453125,1.1171875
8,16,12,-7.37217188,0.00603608182,165.670395,0.00604248047,166
8,16,13,-7.38659906,0.00597602082,167.335434,0.00598144531,167
8,16,14,-7.40102625,0.00591655727,169.017212,0.00592041016,169
8,16,15,-7.41545343,0.00585768558,170.715881,0.005859375,171
8,16,16,-7.42988062,0.00579939969,172.431641,0.00579833984,172
8,32,1,-0.0144269494,0.990049779,1.01005018,0.98828125,1.0078125
8,32,2,-0.0288538989,0.980198622,1.02020144,0.98046875,1.0234375
8,32,3,-0.0432808474,0.970445454,1.03045464,0.96875,1.03125
8,32,4,-0.0577077977,0.960789382,1.04081082,0.9609375,1.0390625
8,32,5,-0.0721347481,0.951229393,1.05127108,0.953125,1.0546875
8,32,6,-0.0865616947,0.941764534,1.0618366,0.94140625,1.0625
8,32,7,-0.100988641,0.932393789,1.07250822,0.93359375,1.0703125
8,32,8,-0.115415588,0.923116326,1.08328712,0.921875,1.0859375
8,32,9,-0.129842535,0.913931191,1.09417427,0.9140625,1.09375
8,32,10,-0.144269481,0.90483737,1.10517097,0.90625,1.1015625
8,32,11,-0.158696428,0.895834148,1.11627805,0.89453125,1.1171875
8,32,12,-7.37217188,0.00603608182,165.670395,0.00604248047,166
8,32,13,-7.38659906,0.00597602082,167.335434,0.00598144531,167
8,32,14,-7.40102625,0.00591655727,169.017212,0.00592041016,169
8,32,15,-7.41545343,0.00585768558,170.715881,0.005859375,171
8,32,16,-7.42988062,0.00579939969,172.431641,0.00579833984,172
8,32,17,-7.4443078,0.00574169401,174.164627,0.00573730469,174
8,32,18,-7.45873499,0.00568456203,175.915039,0.00567626953,176
8,32,19,-7.47316217,0.00562799908,177.683044,0.00561523438,178
8,32,20,-7.48758936,0.00557199866,179.468826,0.0055847168,179
8,32,21,-7.50201654,0.00551655516,181.272537,0.00552368164,181
8,32,22,-7.51644373,0.00546166347,183.094391,0.00546264648,183
8,32,23,-7.53087091,0.00540731847,184.93454,0.00540161133,185
8,32,24,-7.5452981,0.00535351364,186.793198,0.00534057617,187
8,32,25,-7.55972528,0.00530024432,188.670532,0.00531005859,189
8,32,26,-7.57415247,0.00524750538,190.566742,0.00524902344,191
8,32,27,-14.7876282,3.53574032e-05,28282.6211,3.52859497e-05,28288
8,32,28,-14.8020554,3.50055852e-05,28566.8711,3.50475311e-05,28544
8,32,29,-14.8164825,3.4657267e-05,28853.9766,3.4570694e-05,28800
8,32,30,-14.8309097,3.43124157e-05,29143.9707,3.43322754e-05,29184
8,32,31,-14.8453369,3.3970995e-05,29436.877,3.38554382e-05,29440
8,32,32,-14.8597641,3.36329722e-05,29732.7266,3.36170197e-05,29696
8,64,1,-0.0144269494,0.990049779,1.01005018,0.98828125,1.0078125
8,64,2,-0.0288538989,0.980198622,1.02020144,0.98046875,1.0234375
8,64,3,-0.0432808474,0.970445454,1.03045464,0.96875,1.03125
8,64,4,-0.0577077977,0.960789382,1.04081082,0.9609375,1.0390625
8,64,5,-0.0721347481,0.951229393,1.05127108,0.953125,1.0546875
8,64,6,-0.0865616947,0.941764534,1.0618366,0.94140625,1.0625
8,64,7,-0.100988641,0.932393789,1.07250822,0.93359375,1.0703125
8,64,8,-0.115415588,0.923116326,1.08328712,0.921875,1.0859375
8,64,9,-0.129842535,0.913931191,1.09417427,0.9140625,1.09375
8,64,10,-0.144269481,0.90483737,1.10517097,0.90625,1.1015625
8,64,11,-0.158696428,0.895834148,1.11627805,0.89453125,1.1171875
8,64,12,-7.37217188,0.00603608182,165.670395,0.00604248047,166
8,64,13,-7.38659906,0.00597602082,167.335434,0.00598144531,167
8,64,14,-7.40102625,0.00591655727,169.017212,0.00592041016,169
8,64,15,-7.41545343,0.00585768558,170.715881,0.005859375,171
8,64,16,-7.42988062,0.00579939969,172.431641,0.00579833984,172
8,64,17,-7.4443078,0.00574169401,174.164627,0.00573730469,174
8,64,18,-7.45873499,0.00568456203,175.915039,0.00567626953,176
8,64,19,-7.47316217,0.00562799908,177.683044,0.00561523438,178
8,64,20,-7.48758936,0.00557199866,179.468826,0.0055847168,179
8,64,21,-7.50201654,0.00551655516,181.272537,0.00552368164,181
8,64,22,-7.51644373,0.00546166347,183.094391,0.00546264648,183
8,64,23,-7.53087091,0.00540731847,184.93454,0.00540161133,185
8,64,24,-7.5452981,0.00535351364,186.793198,0.00534057617,187
8,64,25,-7.55972528,0.00530024432,188.670532,0.00531005859,189
8,64,26,-7.57415247,0.00524750538,190.566742,0.00524902344,191
8,64,27,-14.7876282,3.53574032e-05,28282.6211,3.52859497e-05,28288
8,64,28,-14.8020554,3.50055852e-05,28566.8711,3.50475311e-05,28544
8,64,29,-14.8164825,3.4657267e-05,28853.9766,3.4570694e-05,28800
8,64,30,-14.8309097,3.43124157e-05,29143.9707,3.43322754e-05,29184
8,64,31,-14.8453369,3.3970995e-05,29436.877,3.38554382e-05,29440
8,64,32,-14.8597641,3.36329722e-05,29732.7266,3.36170197e-05,29696
8,64,33,-14.8741913,3.32983145e-05,30031.5488,3.33786011e-05,30080
8,64,34,-14.8886185,3.29669856e-05,30333.377,3.29017639e-05,30336
8,64,35,-14.9030457,3.26389527e-05,30638.2383,3.26633453e-05,30592
8,64,36,-14.9174728,3.2314183e-05,30946.1621,3.24249268e-05,30976
8,64,37,-14.9319,3.19926476e-05,31257.1816,3.19480896e-05,31232
8,64,38,-14.9463272,3.16743099e-05,31571.3262,3.1709671e-05,31616
8,64,39,-14.9607544,3.13591408e-05,31888.6289,3.14712524e-05,31872
8,64,40,-14.9751816,3.10471078e-05,32209.1191,3.09944153e-05,32256
8,64,41,-14.9896088,3.07381779e-05,32532.832,3.07559967e-05,32512
8,64,42,-15.0040359,3.04323221e-05,32859.8008,3.03983688e-05,32768
8,64,43,-15.0184631,3.01295113e-05,33190.0508,3.01599503e-05,33280
8,64,44,-15.0328903,2.98297127e-05,33523.6211,2.98023224e-05,33536
8,64,45,-15.0473175,2.95328973e-05,33860.543,2.95639038e-05,33792
8,64,46,-15.0617447,2.92390359e-05,34200.8555,2.92062759e-05,34304
8,64,47,-15.0761719,2.89480959e-05,34544.5859,2.89678574e-05,34560
8,64,48,-15.0905991,2.86600534e-05,34891.7695,2.86102295e-05,34816
8,64,49,-15.1050262,2.83748777e-05,35242.4414,2.83718109e-05,35328
8,64,50,-15.1194534,2.80925378e-05,35596.6406,2.81333923e-05,35584
8,64,51,-15.1338806,2.78130083e-05,35954.3984,2.77757645e-05,35840
8,64,52,-15.1483078,2.75362599e-05,36315.7539,2.75373459e-05,36352
8,64,53,-15.162735,2.72622656e-05,36680.7383,2.72989273e-05,36608
8,64,54,-15.1771622,2.6990996e-05,37049.3906,2.69412994e-05,37120
8,64,55,-22.3906364,1.81864024e-07,5498613.5,1.81607902e-07,5505024
8,64,56,-22.4050636,1.80054414e-07,5553876.5,1.79745257e-07,5537792
8,64,57,-22.4194908,1.78262809e-07,5609695,1.77882612e-07,5603328
8,64,58,-22.433918,1.76489038e-07,5666074.5,1.76951289e-07,5668864
8,64,59,-29.6473923,1.18917454e-09,840919360,1.18598109e-09,838860800
8,64,60,-29.6618195,1.17734189e-09,849370944,1.17870513e-09,851443712
8,64,61,-29.6762466,1.16562693e-09,857907392,1.16415322e-09,859832320
8,64,62,-29.6906738,1.15402865e-09,866529664,1.15687726e-09,868220928
8,64,63,-29.705101,1.14254561e-09,875238528,1.14232535e-09,876609536
8,64,64,-29.7195282,1.13117693e-09,884035008,1.12777343e-09,884998144
9,16,1,-6.61880112,0.0101751843,98.2783127,0.0101928711,98.5
9,16,2,-7.31789684,0.00626748847,159.553543,0.00625610352,160
9,16,3,-12.4304562,0.000181158961,5520.01416,0.00018119812,5536
9,16,4,-16.3276196,1.21589683e-05,82243.8203,1.21593475e-05,82432
9,16,5,-22.9153824,1.26410313e-07,7910746.5,1.2665987e-07,7897088
9,16,6,-26.7075939,9.12458464e-09,109594024,9.13860276e-09,109576192
9,16,7,-27.5761471,4.99749708e-09,200100160,5.00585884e-09,200278016
9,16,8,-29.5017643,1.31547928e-09,760179200,1.31694833e-09,759169024
9,16,9,-34.4991112,4.11843927e-11,2.42810409e+10,4.11546353e-11,2.42934088e+10
9,16,10,-37.8336296,4.08265435e-12,2.44938686e+11,4.09272616e-12,2.44813136e+11
9,16,11,-38.4257889,2.708226e-12,3.69245389e+11,2.71427325e-12,3.69367187e+11
9,16,12,-43.3526039,8.90360309e-14,1.12314076e+13,8.8817842e-14,1.12012747e+13
9,16,13,-47.8229523,4.01658407e-15,2.48967762e+14,4.02455846e-15,2.48489628e+14
9,16,14,-53.6513367,7.06867987e-17,1.41469125e+16,7.06899816e-17,1.41441176e+16
9,16,15,-58.9376564,1.81132991e-18,5.52080559e+17,1.81603864e-18,5.51690954e+17
9,16,16,-61.5805473,2.90006731e-19,3.44819573e+18,2.89685268e-19,3.44075012e+18
9,32,1,-6.61880112,0.0101751843,98.2783127,0.0101928711,98.5
9,32,2,-7.31789684,0.00626748847,159.553543,0.00625610352,160
9,32,3,-12.4304562,0.000181158961,5520.01416,0.00018119812,5536
9,32,4,-16.3276196,1.21589683e-05,82243.8203,1.21593475e-05,82432
9,32,5,-22.9153824,1.26410313e-07,7910746.5,1.2665987e-07,7897088
9,32,6,-26.7075939,9.12458464e-09,109594024,9.13860276e-09,109576192
9,32,7,-27.5761471,4.99749708e-09,200100160,5.00585884e-09,200278016
9,32,8,-29.5017643,1.31547928e-09,760179200,1.31694833e-09,759169024
9,32,9,-34.4991112,4.11843927e-11,2.42810409e+10,4.11546353e-11,2.42934088e+10
9,32,10,-37.8336296,4.08265435e-12,2.44938686e+11,4.09272616e-12,2.44813136e+11
9,32,11,-38.4257889,2.708226e-12,3.69245389e+11,2.71427325e-12,3.69367187e+11
9,32,12,-43.3526039,8.90360309e-14,1.12314076e+13,8.8817842e-14,1.12012747e+13
9,32,13,-47.8229523,4.01658407e-15,2.48967762e+14,4.02455846e-15,2.48489628e+14
9,32,14,-53.6513367,7.06867987e-17,1.41469125e+16,7.06899816e-17,1.41441176e+16
9,32,15,-58.9376564,1.81132991e-18,5.52080559e+17,1.81603864e-18,5.51690954e+17
9,32,16,-61.5805473,2.90006731e-19,3.44819573e+18,2.89685268e-19,3.44075012e+18
9,32,17,-68.3712845,2.61934375e-21,3.81774996e+20,2.62050818e-21,3.8276994e+20
9,32,18,-69.7926941,9.77925091e-22,1.02257326e+21,9.79381845e-22,1.0237943e+21
9,32,19,-75.2600327,2.21040908e-23,4.52404912e+22,2.21270814e-23,4.51576295e+22
9,32,20,-76.0818253,1.25051367e-23,7.996714e+22,1.25111068e-23,7.96899344e+22
9,32,21,-81.4485779,3.0306441e-25,3.29962878e+24,3.03730381e-25,3.30565654e+24
9,32,22,-86.5467682,8.8476251e-27,1.13024677e+26,8.83524214e-27,1.13034564e+26
9,32,23,-92.2781219,1.66539532e-28,6.00458048e+27,1.66449651e-28,5.99627207e+27
9,32,24,-97.2938461,5.14794491e-30,1.94252279e+29,5.15224779e-30,1.94356586e+29
9,32,25,-100.349632,6.19085479e-31,1.61528583e+30,6.1937907e-31,1.61427381e+30
9,32,26,-101.319061,3.1617201e-31,3.16283525e+30,3.15852511e-31,3.1691265e+30
9,32,27,-107.613411,4.02842575e-33,2.48235934e+32,4.02037876e-33,2.48459518e+32
9,32,28,-107.792038,3.55928926e-33,2.80954979e+32,3.5629704e-33,2.81418433e+32
9,32,29,-109.141754,1.39655543e-33,7.16047421e+32,1.39629921e-33,7.14954939e+32
9,32,30,-112.346214,1.51502419e-34,6.60055455e+33,1.51215593e-34,6.61206553e+33
9,32,31,-112.553741,1.31204179e-34,7.62170838e+33,1.30903051e-34,7.62618601e+33
9,32,32,-113.78096,5.60425714e-35,1.78435774e+34,5.60475706e-35,1.78485205e+34
9,64,1,-6.61880112,0.0101751843,98.2783127,0.0101928711,98.5
9,64,2,-7.31789684,0.00626748847,159.553543,0.00625610352,160
9,64,3,-12.4304562,0.000181158961,5520.01416,0.00018119812,5536
9,64,4,-16.3276196,1.21589683e-05,82243.8203,1.21593475e-05,82432
9,64,5,-22.9153824,1.26410313e-07,7910746.5,1.2665987e-07,7897088
9,64,6,-26.7075939,9.12458464e-09,109594024,9.13860276e-09,109576192
9,64,7,-27.5761471,4.99749708e-09,200100160,5.00585884e-09,200278016
9,64,8,-29.5017643,1.31547928e-09,760179200,1.31694833e-09,759169024
9,64,9,-34.4991112,4.11843927e-11,2.42810409e+10,4.11546353e-11,2.42934088e+10
9,64,10,-37.8336296,4.08265435e-12,2.44938686e+11,4.09272616e-12,2.44813136e+11
9,64,11,-38.4257889,2.708226e-12,3.69245389e+11,2.71427325e-12,3.69367187e+11
9,64,12,-43.3526039,8.90360309e-14,1.12314076e+13,8.8817842e-14,1.12012747e+13
9,64,13,-47.8229523,4.01658407e-15,2.48967762e+14,4.02455846e-15,2.48489628e+14
9,64,14,-53.6513367,7.06867987e-17,1.41469125e+16,7.06899816e-17,1.41441176e+16
9,64,15,-58.9376564,1.81132991e-18,5.52080559e+17,1.81603864e-18,5.51690954e+17
9,64,16,-61.5805473,2.90006731e-19,3.44819573e+18,2.89685268e-19,3.44075012e+18
9,64,17,-68.3712845,2.61934375e-21,3.81774996e+20,2.62050818e-21,3.8276994e+20
9,64,18,-69.7926941,9.77925091e-22,1.02257326e+21,9.79381845e-22,1.0237943e+21
9,64,19,-75.2600327,2.21040908e-23,4.52404912e+22,2.21270814e-23,4.51576295e+22
9,64,20,-76.0818253,1.25051367e-23,7.996714e+22,1.25111068e-23,7.96899344e+22
9,64,21,-81.4485779,3.0306441e-25,3.29962878e+24,3.03730381e-25,3.30565654e+24
9,64,22,-86.5467682,8.8476251e-27,1.13024677e+26,8.83524214e-27,1.13034564e+26
9,64,23,-92.2781219,1.66539532e-28,6.00458048e+27,1.66449651e-28,5.99627207e+27
9,64,24,-97.2938461,5.14794491e-30,1.94252279e+29,5.15224779e-30,1.94356586e+29
9,64,25,-100.349632,6.19085479e-31,1.61528583e+30,6.1937907e-31,1.61427381e+30
9,64,26,-101.319061,3.1617201e-31,3.16283525e+30,3.15852511e-31,3.1691265e+30
9,64,27,-107.613411,4.02842575e-33,2.48235934e+32,4.02037876e-33,2.48459518e+32
9,64,28,-107.792038,3.55928926e-33,2.80954979e+32,3.5629704e-33,2.81418433e+32
9,64,29,-109.141754,1.39655543e-33,7.16047421e+32,1.39629921e-33,7.14954939e+32
9,64,30,-112.346214,1.51502419e-34,6.60055455e+33,1.51215593e-34,6.61206553e+33
9,64,31,-112.553741,1.31204179e-34,7.62170838e+33,1.30903051e-34,7.62618601e+33
9,64,32,-113.78096,5.60425714e-35,1.78435774e+34,5.60475706e-35,1.78485205e+34
9,64,33,-117.769836,3.52977155e-36,2.8330442e+35,3.52648305e-36,2.82980179e+35
9,64,34,-120.128754,6.88084495e-37,1.45330976e+36,6.87664195e-37,1.45384312e+36
9,64,35,-125.357056,1.83554923e-38,5.44796069e+37,1.83670992e-38,5.44983478e+37
9,64,36,-127.926125,0,3.23296295e+38,0,3.23002403e+38
9,64,37,-130.591522,0,inf,0,inf
9,64,38,-136.712631,0,inf,0,inf
9,64,39,-139.508133,0,inf,0,inf
9,64,40,-140.523788,0,inf,0,inf
9,64,41,-143.413635,0,inf,0,inf
9,64,42,-143.537201,0,inf,0,inf
9,64,43,-148.854126,0,inf,0,inf
9,64,44,-153.36087,0,inf,0,inf
9,64,45,-157.048203,0,inf,0,inf
9,64,46,-161.478256,0,inf,0,inf
9,64,47,-164.784866,0,inf,0,inf
9,64,48,-167.621323,0,inf,0,inf
9,64,49,-174.238632,0,inf,0,inf
9,64,50,-176.143509,0,inf,0,inf
9,64,51,-180.02655,0,inf,0,inf
9,64,52,-180.967178,0,inf,0,inf
9,64,53,-182.909241,0,inf,0,inf
9,64,54,-186.817703,0,inf,0,inf
9,64,55,-187.187744,0,inf,0,inf
9,64,56,-192.312531,0,inf,0,inf
9,64,57,-193.892151,0,inf,0,inf
9,64,58,-197.583038,0,inf,0,inf
9,64,59,-200.532761,0,inf,0,inf
9,64,60,-205.931931,0,inf,0,inf
9,64,61,-212.633987,0,inf,0,inf
9,64,62,-216.395523,0,inf,0,inf
9,64,63,-220.996277,0,inf,0,inf
9,64,64,-225.13475,0,inf,0,inf
10,16,1,-7.21347523,0.00673794653,148.413162,0.00674438477,148
10,16,2,-14.4269505,4.53999273e-05,22026.4688,4.529953e-05,22016
10,16,3,-14.4413776,4.49481813e-05,22247.8398,4.50611115e-05,22272
10,16,4,-14.4558048,4.45009318e-05,22471.4375,4.45842743e-05,22528
10,16,5,-14.470232,4.40581352e-05,22697.2832,4.41074371e-05,22656
10,16,6,-21.6837082,2.96861174e-07,3368578,2.96160579e-07,3375104
10,16,7,-21.6981354,2.93907306e-07,3402433.25,2.94297934e-07,3407872
10,16,8,-21.7125626,2.90982825e-07,3436628.75,2.90572643e-07,3440640
10,16,9,-21.7269897,2.88087449e-07,3471168,2.88709998e-07,3473408
10,16,10,-28.940464,1.94111927e-09,515166688,1.93540473e-09,515899392
10,16,11,-28.9548912,1.92180449e-09,520344288,1.92085281e-09,520093696
10,16,12,-28.9693184,1.90268201e-09,525573920,1.90630089e-09,526385152
10,16,13,-36.1827927,1.28201781e-11,7.80020367e+10,1.28466127e-11,7.78462822e+10
10,16,14,-36.1972198,1.26926135e-11,7.87859866e+10,1.26760824e-11,7.89200241e+10
10,16,15,-36.211647,1.25663178e-11,7.95778089e+10,1.25623956e-11,7.9456895e+10
10,16,16,-36.2260742,1.2441278e-11,8.03775857e+10,1.24487087e-11,8.05306368e+10
10,32,1,-7.21347523,0.00673794653,148.413162,0.00674438477,148
10,32,2,-14.4269505,4.53999273e-05,22026.4688,4.529953e-05,22016
10,32,3,-14.4413776,4.49481813e-05,22247.8398,4.50611115e-05,22272
10,32,4,-14.4558048,4.45009318e-05,22471.4375,4.45842743e-05,22528
10,32,5,-14.470232,4.40581352e-05,22697.2832,4.41074371e-05,22656
10,32,6,-21.6837082,2.96861174e-07,3368578,2.96160579e-07,3375104
10,32,7,-21.6981354,2.93907306e-07,3402433.25,2.94297934e-07,3407872
10,32,8,-21.7125626,2.90982825e-07,3436628.75,2.90572643e-07,3440640
10,32,9,-21.7269897,2.88087449e-07,3471168,2.88709998e-07,3473408
10,32,10,-28.940464,1.94111927e-09,515166688,1.93540473e-09,515899392
10,32,11,-28.9548912,1.92180449e-09,520344288,1.92085281e-09,520093696
10,32,12,-28.9693184,1.90268201e-09,525573920,1.90630089e-09,526385152
10,32,13,-36.1827927,1.28201781e-11,7.80020367e+10,1.28466127e-11,7.78462822e+10
